agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11455165,1,2003-09-12 06:35:00,PST,Yes,???,USGS,11.73,1610,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1610,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,2,2003-09-12 06:39:00,PST,Yes,???,USGS,11.70,1740,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1740,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,3,2003-09-12 06:42:00,PST,Yes,???,USGS,11.68,1790,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1790,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,4,2003-09-12 06:48:00,PST,Yes,???,USGS,11.64,1840,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1840,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,5,2003-09-12 06:50:00,PST,Yes,???,USGS,11.62,1900,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1900,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,6,2003-09-12 06:53:00,PST,Yes,???,USGS,11.61,1850,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1850,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,7,2003-09-12 07:07:00,PST,Yes,???,USGS,11.51,2160,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,2160,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,8,2003-09-12 07:11:00,PST,Yes,???,USGS,11.48,2230,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,2230,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,9,2003-09-12 07:18:00,PST,Yes,???,USGS,11.43,2310,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,2310,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455165,10,2003-09-12 07:22:00,PST,Yes,???,USGS,11.40,2360,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,2360,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
