agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11336930,1,2006-08-09 09:04:00,PST,Yes,???,USGS,15.65,18800,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,18800,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,2,2006-08-09 09:35:00,PST,Yes,???,USGS,15.35,18300,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,18300,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,3,2006-08-09 09:42:00,PST,Yes,???,USGS,15.29,18500,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,18500,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,4,2006-08-09 09:48:00,PST,Yes,???,USGS,15.24,18600,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,18600,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,5,2006-08-09 09:54:00,PST,Yes,???,USGS,15.18,18600,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,18600,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,6,2006-08-09 10:26:00,PST,Yes,???,USGS,14.90,17900,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,17900,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,7,2006-08-09 10:32:00,PST,Yes,???,USGS,14.86,17900,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,17900,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,8,2006-08-09 10:38:00,PST,Yes,???,USGS,14.81,18200,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,18200,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,9,2006-08-09 11:30:00,PST,Yes,???,USGS,14.41,16300,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,16300,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,10,2006-08-09 11:35:00,PST,Yes,???,USGS,14.39,16700,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,16700,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,11,2006-08-09 11:40:00,PST,Yes,???,USGS,14.37,16600,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,16600,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,12,2006-08-09 11:46:00,PST,Yes,???,USGS,14.34,15900,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,15900,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,13,2006-08-09 11:54:00,PST,Yes,???,USGS,14.31,15900,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,15900,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,15,2006-08-09 12:15:00,PST,Yes,???,USGS,14.26,14000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,14000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,16,2006-08-09 12:23:00,PST,Yes,???,USGS,14.28,13000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,13000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,17,2006-08-09 12:30:00,PST,Yes,???,USGS,14.29,12200,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,12200,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,18,2006-08-09 12:37:00,PST,Yes,???,USGS,14.33,10800,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,10800,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,19,2006-08-09 12:43:00,PST,Yes,???,USGS,14.37,9860,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,9860,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,20,2006-08-09 12:49:00,PST,Yes,???,USGS,14.42,8880,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,8880,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,21,2006-08-09 12:55:00,PST,Yes,???,USGS,14.47,7310,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,7310,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,22,2006-08-09 13:02:00,PST,Yes,???,USGS,14.54,5780,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,5780,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,23,2006-08-09 13:08:00,PST,Yes,???,USGS,14.59,4740,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,4740,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,24,2006-08-09 13:13:00,PST,Yes,???,USGS,14.64,3020,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,3020,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,25,2006-08-09 13:19:00,PST,Yes,???,USGS,14.69,1780,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1780,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336930,26,2006-08-09 13:27:00,PST,Yes,???,USGS,14.76,-513,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-513,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
