agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11109600,135,1958-02-04,,Yes,UNK,USGS,7.14,3020,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,3020,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,163,1958-04-01,,Yes,UNK,USGS,6.68,2420,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,2420,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,164,1958-04-02,,Yes,UNK,USGS,4.78,885,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,885,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,165,1958-04-03,,Yes,UNK,USGS,7.70,4020,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,4020,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,166,1958-04-04,,Yes,UNK,USGS,5.04,1710,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1710,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,168,1958-04-07,,Yes,UNK,USGS,5.13,1270,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1270,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,169,1958-04-08,,Yes,UNK,USGS,4.42,930,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,930,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,236,1959-02-16,,Yes,UNK,USGS,5.47,1830,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1830,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,355,1962-02-10,,Yes,TTL,USGS,12.20,12200,Poor,,,,NONE,1,Imported Channel 1,OTHR,QIDIR,,12200,,,,UNSP,BLDR,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,474,1965-11-17,,Yes,UNK,USGS,4.96,1680,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1680,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,476,1965-11-23,,Yes,UNK,USGS,5.80,2300,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,2300,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,477,1965-11-25,,Yes,UNK,USGS,4.86,1110,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1110,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,483,1965-12-30,,Yes,UNK,USGS,5.13,1760,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1760,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,657,1973-02-12,,Yes,UNK,USGS,4.11,1280,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1280,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11109600,679,1974-01-08,,Yes,UNK,USGS,2.36,198,Good,-0.01,1.00,,NONE,1,Imported Channel 1,UNSP,other,,198,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
