agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,10296000,1,1938-03-31,,Yes,AP,USGS,0.62,94.3,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,94.3,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,2,1938-05-20,,Yes,HF,USGS,3.04,1030,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1030,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,3,1938-06-25,,Yes,HF,USGS,3.83,1590,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1590,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,4,1938-06-30,,Yes,HF,USGS,3.61,1370,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1370,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,5,1938-08-18,,Yes,AP,USGS,1.24,241,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,241,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,6,1939-03-11,,Yes,AP,USGS,0.48,68.0,Good,-0.04,1.20,,NONE,1,Imported Channel 1,WADE,unspe,unkno,68.0,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,7,1939-06-01,,Yes,LH,USGS,2.20,579,Good,-0.03,1.20,,NONE,1,Imported Channel 1,WADE,unspe,unkno,579,80.0,198,2.92,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,8,1939-06-30,,Yes,AP,USGS,1.13,202,Good,-0.03,1.50,,NONE,1,Imported Channel 1,WADE,unspe,unkno,202,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,9,1939-08-02,,Yes,MW,USGS,0.39,59.1,Good,-0.01,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,59.1,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10296000,10,1939-09-24,,Yes,AP,USGS,0.27,46.4,Good,0.02,1.20,,NONE,1,Imported Channel 1,WADE,unspe,unkno,46.4,64.0,64.7,0.72,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
