agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11467000,1A,1939-11-30,,Yes,COL,USGS,4.34,113,Good,0.00,1.50,,NONE,1,Imported Channel 1,WADE,unspe,unkno,113,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11467000,2A,1939-12-10,,Yes,DAH,USGS,4.54,162,Good,0.01,0.60,,NONE,1,Imported Channel 1,WADE,unspe,unkno,162,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11467000,3A,1939-12-11,,Yes,MAT,USGS,10.58,3570,Good,-0.10,1.70,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,3570,254,1550,2.30,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11467000,4A,1939-12-12,,Yes,MAT,USGS,7.35,1330,Excellent,-0.10,1.30,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1330,236,786,1.69,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11467000,5A,1939-12-14,,Yes,DAH/COL,USGS,5.65,523,Fair,-0.03,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,523,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11467000,6A,1939-12-22,,Yes,COL,USGS,4.97,287,Good,0.00,0.70,,NONE,1,Imported Channel 1,WADE,unspe,unkno,287,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11467000,7A,1939-12-28,,Yes,DAH,USGS,4.92,274,Good,0.00,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,274,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11467000,8A,1940-01-02,,Yes,COL,USGS,18.98,16900,Good,0.15,1.50,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,16900,355,4110,4.11,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11467000,9A,1940-01-03,,Yes,COL,USGS,15.06,10200,Good,-0.27,1.20,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,10200,289,2830,3.60,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
