agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11455420,1,1995-05-02 09:32:00,PST,Yes,???,USGS,11.72,128000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,128000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,2,1995-05-02 09:52:00,PST,Yes,???,USGS,11.53,126000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,126000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,3,1995-05-02 10:03:00,PST,Yes,???,USGS,11.43,124000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,124000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,4,1995-05-02 10:13:00,PST,Yes,???,USGS,11.34,124000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,124000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,5,1995-05-02 10:24:00,PST,Yes,???,USGS,11.25,121000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,121000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,6,1995-05-02 10:44:00,PST,Yes,???,USGS,11.09,121000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,121000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,7,1995-05-02 10:54:00,PST,Yes,???,USGS,11.02,116000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,116000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,8,1995-05-02 11:03:00,PST,Yes,???,USGS,10.95,119000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,119000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,9,1995-05-02 11:12:00,PST,Yes,???,USGS,10.88,115000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,115000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,10,1995-05-02 11:21:00,PST,Yes,???,USGS,10.83,116000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,116000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,11,1995-05-02 11:31:00,PST,Yes,???,USGS,10.77,115000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,115000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,12,1995-05-02 11:41:00,PST,Yes,???,USGS,10.72,113000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,113000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,13,1995-05-02 11:51:00,PST,Yes,???,USGS,10.67,116000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,116000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11455420,15,1995-05-02 13:00:00,PST,Yes,???,USGS,10.51,97100,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,97100,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
