agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11481200,3,1955-11-19,,Yes,VP,USGS,5.62,2100,Poor,0.29,0.80,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2100,92.0,354,5.94,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11481200,7,1956-01-14,,Yes,DDE,USGS,6.12,2690,Good,,,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2690,108,558,4.80,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11481200,10,1956-02-21,,Yes,VP /FIE,USGS,5.53,2070,Good,-0.24,1.40,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2070,106,507,4.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11481200,20,1956-12-13,,Yes,RW,USGS,4.69,1580,Good,-0.06,0.50,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1580,69.0,329,4.74,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11481200,24,1957-03-12,,Yes,RW,USGS,5.75,2390,Good,-0.15,0.80,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,2390,107,520,4.60,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11481200,33,1958-01-28,,Yes,JNR,USGS,5.14,1870,Good,0.53,1.80,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1870,89.0,443,4.22,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11481200,66,1960-11-26,,Yes,EJL,USGS,4.47,1570,Good,-0.17,0.90,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1570,67.0,282,5.57,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11481200,115,1964-12-01,,Yes,CHI/DAG,USGS,4.65,1520,Fair,-0.02,1.10,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,1520,78.0,302,5.03,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11481200,116A,1964-12-22,,Yes,CHI/DAG,USGS,11.06,8240,Unspecified,,,,NONE,1,Imported Channel 1,CRAN,unspe,unkno,8240,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
