agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11160500,24,1937-12-11,,Yes,MAT,USGS,7.71,2010,Unspecified,-0.46,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,2010,81.0,542,3.71,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,23,1937-12-11,,Yes,MAT,USGS,8.42,2580,Unspecified,-0.27,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,2580,82.0,606,4.26,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,26,1937-12-12,,Yes,MAT,USGS,4.68,726,Unspecified,-0.06,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,726,66.0,301,2.41,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,25,1937-12-12,,Yes,MAT,USGS,4.80,751,Unspecified,-0.03,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,751,71.0,308,2.44,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,27,1937-12-12,,Yes,MAT,USGS,4.50,653,Unspecified,-0.05,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,653,66.0,276,2.37,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,30,1938-02-02,,Yes,HMO,USGS,5.44,1060,Good,0.16,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1060,73.0,317,3.35,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,31,1938-02-05,,Yes,HMO,USGS,6.29,1440,Good,0.01,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1440,77.0,379,3.80,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,32,1938-02-09,,Yes,HMO,USGS,7.18,1900,Good,-0.19,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1900,81.0,445,4.27,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,33,1938-02-11,,Yes,HMO,USGS,8.26,2800,Good,0.06,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,2800,85.0,590,4.75,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,34,1938-02-26,,Yes,MAT,USGS,3.35,345,Unspecified,-0.02,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,345,63.0,155,2.23,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,35,1938-03-02,,Yes,HMO,USGS,7.89,2540,Good,-0.10,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,2540,84.0,572,4.44,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,36,1938-03-15,,Yes,ORE,USGS,4.85,810,Unspecified,-0.02,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,810,67.0,294,2.73,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,37,1938-04-05,,Yes,ORE,USGS,3.72,436,Unspecified,-0.01,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,436,63.0,179,2.44,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,72,1940-01-27,,Yes,JOH,USGS,4.46,655,Good,-0.05,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,655,66.0,281,2.33,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,75,1940-02-28,,Yes,ALE,USGS,9.21,3560,Good,-0.18,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,3560,90.0,738,4.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,76,1940-02-29,,Yes,ALE,USGS,7.64,2410,Good,-0.08,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,2410,88.0,598,4.03,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,77,1940-03-02,,Yes,ALE,USGS,4.96,824,Good,-0.02,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,824,70.0,266,3.10,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,78,1940-03-03,,Yes,ALE,USGS,4.55,689,Good,-0.04,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,689,66.0,236,2.92,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,81,1940-04-02,,Yes,ALE,USGS,4.77,765,Good,-0.04,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,765,68.0,281,2.72,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,97,1940-12-23,,Yes,ALE,USGS,4.13,519,Good,-0.15,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,519,63.0,202,2.57,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,98,1940-12-24,,Yes,ALE,USGS,3.81,457,Good,-0.05,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,457,64.0,184,2.49,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,99,1940-12-26,,Yes,ALE,USGS,4.04,545,Good,0.08,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,545,67.0,185,2.95,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,100,1940-12-27,,Yes,ALE,USGS,8.49,2880,Good,-0.30,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,2880,85.0,595,4.84,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,101,1940-12-28,,Yes,ALE,USGS,4.86,813,Good,-0.09,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,813,69.0,253,3.21,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,104,1941-02-10,,Yes,ALE,USGS,9.63,3870,Good,-0.15,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,3870,89.0,725,5.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,103,1941-02-10,,Yes,ALE,USGS,9.85,4100,Good,-0.20,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,4100,90.0,767,5.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,105,1941-02-14,,Yes,ALE,USGS,5.51,1160,Good,-0.01,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1160,75.0,309,3.75,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,106,1941-02-28,,Yes,ALE,USGS,5.57,1110,Good,-0.16,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,1110,75.0,291,3.81,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,107,1941-03-07,,Yes,ALE,USGS,4.42,655,Good,-0.02,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,655,65.0,226,2.90,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,110,1941-04-04,,Yes,ALE,USGS,13.90,9360,Good,-0.26,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,9360,100,1100,8.51,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,109,1941-04-04,,Yes,ALE,USGS,14.60,10900,Good,-0.42,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,10900,100,1150,9.48,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,111,1941-04-05,,Yes,ALE,USGS,7.87,2410,Good,-0.12,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,2410,83.0,555,4.35,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,123,1941-12-29,,Yes,ALE,USGS,4.96,844,Good,-0.08,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,844,67.0,255,3.31,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,125,1942-01-25,,Yes,MAT,USGS,8.05,2590,Good,-0.14,1.00,,NONE,1,Imported Channel 1,WADE,unspe,unkno,2590,81.0,591,4.38,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11160500,126,1942-01-27,,Yes,MAT,USGS,8.62,3050,Good,-0.15,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,3050,84.0,614,4.96,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
