agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11162500,1,1951-04-19,,Yes,HAI/WEL,USGS,2.49,19.7,Excellent,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,19.7,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11162500,2,1951-05-13,,Yes,BUR,USGS,2.47,17.0,Good,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,17.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11162500,3,1951-06-03,,Yes,BUR,USGS,2.35,10.6,Good,0.00,0.40,,NONE,1,Imported Channel 1,UNSP,other,,10.6,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11162500,4,1951-07-15,,Yes,BUR,USGS,2.27,6.90,Good,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,6.90,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11162500,5,1951-09-13,,Yes,BRO,USGS,2.14,2.57,Good,9.00,0.60,,NONE,1,Imported Channel 1,UNSP,other,,2.57,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11162500,6,1951-10-19,,Yes,PET/DAW,USGS,2.15,2.89,Good,0.00,0.90,,NONE,1,Imported Channel 1,UNSP,other,,2.89,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11162500,7,1951-11-23,,Yes,DAW,USGS,2.38,11.2,Good,0.00,1.30,,NONE,1,Imported Channel 1,UNSP,other,,11.2,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11162500,8,1951-12-02,,Yes,HAI,USGS,3.22,76.0,Good,-0.02,0.90,,NONE,1,Imported Channel 1,UNSP,other,,76.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11162500,9,1951-12-03,,Yes,HAI,USGS,4.23,178,Excellent,0.54,0.80,,NONE,1,Imported Channel 1,UNSP,other,,178,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
