agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11313434,1,2006-08-15 08:54:00,PST,Yes,???,USGS,5.78,-12200,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-12200,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,2,2006-08-15 09:04:00,PST,Yes,???,USGS,5.84,-12000,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-12000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,3,2006-08-15 09:20:00,PST,Yes,???,USGS,5.94,-11100,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-11100,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,4,2006-08-15 09:31:00,PST,Yes,???,USGS,5.99,-10600,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-10600,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,5,2006-08-15 09:47:00,PST,Yes,???,USGS,6.05,-9370,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-9370,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,6,2006-08-15 09:59:00,PST,Yes,???,USGS,6.08,-8600,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-8600,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,7,2006-08-15 10:13:00,PST,Yes,???,USGS,6.10,-7200,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-7200,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,8,2006-08-15 10:23:00,PST,Yes,???,USGS,6.09,-6200,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-6200,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,9,2006-08-15 10:35:00,PST,Yes,???,USGS,6.08,-5090,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-5090,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,10,2006-08-15 10:49:00,PST,Yes,???,USGS,6.05,-3360,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-3360,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,11,2006-08-15 11:12:00,PST,Yes,???,USGS,5.95,677,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,677,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,12,2006-08-15 11:29:00,PST,Yes,???,USGS,5.84,2940,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,2940,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,13,2006-08-15 11:41:00,PST,Yes,???,USGS,5.77,4560,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,4560,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,15,2006-08-15 12:05:00,PST,Yes,???,USGS,5.63,6430,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,6430,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,16,2006-08-15 12:19:00,PST,Yes,???,USGS,5.54,7340,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,7340,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,17,2006-08-15 12:32:00,PST,Yes,???,USGS,5.46,7190,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,7190,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11313434,18,2006-08-15 12:46:00,PST,Yes,???,USGS,5.37,7430,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,7430,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
