agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11402000,14,1935-04-04,,Yes,CL,USGS,5.34,1940,Unspecified,-0.04,0.80,,NONE,1,Imported Channel 1,UNSP,other,,1940,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,12,1935-04-04,,Yes,CL,USGS,5.57,2240,Unspecified,-0.02,0.90,,NONE,1,Imported Channel 1,UNSP,other,,2240,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,13,1935-04-04,,Yes,CL,USGS,5.54,2210,Unspecified,-0.02,0.80,,NONE,1,Imported Channel 1,UNSP,other,,2210,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,15,1935-04-05,,Yes,CL,USGS,4.90,1600,Unspecified,-0.06,0.80,,NONE,1,Imported Channel 1,UNSP,other,,1600,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,16,1935-04-07,,Yes,CL,USGS,5.42,2070,Unspecified,0.04,0.90,,NONE,1,Imported Channel 1,UNSP,other,,2070,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,19,1935-04-08,,Yes,CL,USGS,6.23,3100,Unspecified,-0.06,0.80,,NONE,1,Imported Channel 1,UNSP,other,,3100,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,17,1935-04-08,,Yes,CL,USGS,7.37,4380,Unspecified,-0.14,1.10,,NONE,1,Imported Channel 1,UNSP,other,,4380,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,18,1935-04-08,,Yes,CL,USGS,7.27,4180,Unspecified,-0.06,0.80,,NONE,1,Imported Channel 1,UNSP,other,,4180,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,20,1935-04-09,,Yes,CL,USGS,5.08,1730,Unspecified,-0.04,0.70,,NONE,1,Imported Channel 1,UNSP,other,,1730,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,21,1935-04-09,,Yes,CL,USGS,4.70,1430,Unspecified,-0.02,0.90,,NONE,1,Imported Channel 1,UNSP,other,,1430,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,39,1938-05-17,,Yes,c,USGS,4.87,1660,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1660,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,54,1940-04-03,,Yes,c,USGS,4.39,1180,Unspecified,-0.02,0.80,,NONE,1,Imported Channel 1,UNSP,other,,1180,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,69,1942-01-28,,Yes,c,USGS,5.48,2220,Good,-0.08,0.80,,NONE,1,Imported Channel 1,UNSP,other,,2220,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,145,1952-04-17,,Yes,c,USGS,4.85,1500,Good,-0.02,1.80,,NONE,1,Imported Channel 1,UNSP,other,,1500,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,177,1955-12-20,,Yes,c,USGS,6.30,2980,Good,-0.01,0.80,,NONE,1,Imported Channel 1,UNSP,other,,2980,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,150,1955-12-23,,Yes,c,USGS,12.47,13100,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,13100,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,178,1955-12-27,,Yes,c,USGS,5.46,2080,Good,-0.01,0.80,,NONE,1,Imported Channel 1,UNSP,other,,2080,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,180,1956-01-17,,Yes,c,USGS,4.72,1320,Good,-0.03,1.20,,NONE,1,Imported Channel 1,UNSP,other,,1320,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11402000,199,1958-02-19,,Yes,c,USGS,6.24,2830,Poor,-0.01,1.20,,NONE,1,Imported Channel 1,UNSP,other,,2830,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
