agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11266500,1,1916-11-02,,Yes,FCE/FCE,USGS,1.04,105,Unspecified,0.00,1.00,,NONE,1,Imported Channel 1,UNSP,other,,105,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,2,1917-01-22,,Yes,LEI/LEI,USGS,0.86,94.0,Unspecified,-0.01,0.50,,NONE,1,Imported Channel 1,UNSP,other,,94.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,3,1917-04-17,,Yes,LEI/LEI,USGS,2.82,644,Unspecified,0.05,0.80,,NONE,1,Imported Channel 1,UNSP,other,,644,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,4,1917-06-05,,Yes,LEI/LEI,USGS,6.52,3480,Unspecified,-15.00,1.60,,NONE,1,Imported Channel 1,UNSP,other,,3480,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,5,1917-06-05,,Yes,LEI/LEI,USGS,6.30,3180,Unspecified,-0.04,1.10,,NONE,1,Imported Channel 1,UNSP,other,,3180,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,6,1917-06-07,,Yes,LEI/LEI,USGS,7.19,4230,Unspecified,-0.08,1.10,,NONE,1,Imported Channel 1,UNSP,other,,4230,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,7,1917-06-08,,Yes,LEI/LEI,USGS,7.52,4560,Unspecified,-0.15,1.40,,NONE,1,Imported Channel 1,UNSP,other,,4560,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,9,1917-06-09,,Yes,LEI/LEI,USGS,8.31,5400,Unspecified,-12.00,1.30,,NONE,1,Imported Channel 1,UNSP,other,,5400,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,8,1917-06-09,,Yes,LEI/LEI,USGS,8.44,5530,Unspecified,-0.13,1.50,,NONE,1,Imported Channel 1,UNSP,other,,5530,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,10,1917-06-29,,Yes,JFK/JFK,USGS,4.65,1750,Unspecified,-0.08,1.30,,NONE,1,Imported Channel 1,UNSP,other,,1750,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,11,1917-06-30,,Yes,JFK/JFK,USGS,4.64,1690,Unspecified,-0.08,1.40,,NONE,1,Imported Channel 1,UNSP,other,,1690,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,12,1917-07-31,,Yes,JFK/JFK,USGS,1.88,272,Unspecified,0.00,1.30,,NONE,1,Imported Channel 1,UNSP,other,,272,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,14,1918-08-27,,Yes,HDM/HDM,USGS,0.51,47.0,Unspecified,0.00,1.30,,NONE,1,Imported Channel 1,UNSP,other,,47.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,16,1918-09-16,,Yes,LEI/LEI,USGS,2.25,188,Unspecified,-0.02,0.50,,NONE,1,Imported Channel 1,UNSP,other,,188,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,13,1918-10-26,,Yes,JFK/JFK,USGS,0.27,27.0,Unspecified,0.00,0.70,,NONE,1,Imported Channel 1,UNSP,other,,27.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,17,1919-03-23,,Yes,LEI/LEI,USGS,2.18,160,Unspecified,0.00,0.60,,NONE,1,Imported Channel 1,UNSP,other,,160,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,18,1919-06-16,,Yes,KES/KES,USGS,3.41,552,Unspecified,0.02,1.30,,NONE,1,Imported Channel 1,UNSP,other,,552,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,19,1919-06-16,,Yes,KES/KES,USGS,3.41,570,Unspecified,0.00,1.00,,NONE,1,Imported Channel 1,UNSP,other,,570,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,21,1919-09-13,,Yes,KES/KES,USGS,1.05,24.0,Unspecified,0.00,0.30,,NONE,1,Imported Channel 1,UNSP,other,,24.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,20,1919-09-13,,Yes,KES/KES,USGS,1.05,24.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,24.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,25,1922-08-23,,Yes,HDM/HDM,USGS,1.78,120,Unspecified,-0.01,1.30,,NONE,1,Imported Channel 1,UNSP,other,,120,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,22,1922-10-26,,Yes,KEL/KEL,USGS,1.05,21.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,21.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,23,1922-10-29,,Yes,KEL/KEL,USGS,1.06,21.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,21.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,24,1922-10-29,,Yes,KEL/KEL,USGS,1.06,21.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,21.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,26,1923-08-29,,Yes,HDM/HDM,USGS,1.70,82.0,Unspecified,0.00,1.00,,NONE,1,Imported Channel 1,UNSP,other,,82.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,27,1924-05-14,,Yes,KEL/KEL,USGS,4.20,858,Unspecified,-0.06,1.10,,NONE,1,Imported Channel 1,UNSP,other,,858,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,29,1924-08-19,,Yes,KEL/KEL,USGS,1.00,22.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,22.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,28,1924-08-19,,Yes,KEL/KEL,USGS,1.00,22.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,22.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,30,1925-08-08,,Yes,HDM/HDM,USGS,2.27,177,Unspecified,0.00,1.30,,NONE,1,Imported Channel 1,UNSP,other,,177,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,31,1925-09-19,,Yes,KES/KES,USGS,1.27,41.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,41.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,32,1926-02-25,,Yes,KES/KES,USGS,2.00,132,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,132,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,34,1926-05-25,,Yes,KES/KES,USGS,4.46,1020,Unspecified,-0.01,1.00,,NONE,1,Imported Channel 1,UNSP,other,,1020,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,33,1926-05-25,,Yes,KES/KES,USGS,4.51,1070,Unspecified,-0.02,1.00,,NONE,1,Imported Channel 1,UNSP,other,,1070,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,35,1926-08-12,,Yes,HDM/HDM,USGS,1.24,39.0,Unspecified,0.00,1.00,,NONE,1,Imported Channel 1,UNSP,other,,39.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,36,1927-01-12,,Yes,ARN/ARN,USGS,2.06,131,Unspecified,-0.01,0.70,,NONE,1,Imported Channel 1,UNSP,other,,131,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,37,1927-01-12,,Yes,ARN/ARN,USGS,2.04,130,Unspecified,-0.01,0.60,,NONE,1,Imported Channel 1,UNSP,other,,130,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,39,1927-04-23,,Yes,ARN/ARN,USGS,5.35,1560,Unspecified,0.09,0.80,,NONE,1,Imported Channel 1,UNSP,other,,1560,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,38,1927-04-23,,Yes,ARN/ARN,USGS,5.32,1530,Unspecified,-0.03,0.80,,NONE,1,Imported Channel 1,UNSP,other,,1530,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,40,1927-05-10,,Yes,KES/KES,USGS,5.64,1840,Unspecified,-0.03,1.00,,NONE,1,Imported Channel 1,UNSP,other,,1840,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,41,1927-05-13,,Yes,KES/KES,USGS,7.50,3500,Unspecified,-0.05,1.00,,NONE,1,Imported Channel 1,UNSP,other,,3500,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,42,1927-07-28,,Yes,HDM/HDM,USGS,2.92,341,Unspecified,0.00,1.00,,NONE,1,Imported Channel 1,UNSP,other,,341,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,46,1928-03-29,,Yes,ACS/ACS,USGS,4.62,1110,Unspecified,-0.04,0.90,,NONE,1,Imported Channel 1,UNSP,other,,1110,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,47,1928-05-30,,Yes,ACS/ACS,USGS,4.44,1000,Unspecified,0.03,0.80,,NONE,1,Imported Channel 1,UNSP,other,,1000,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,48,1928-06-20,,Yes,HDM/HDM,USGS,3.97,527,Unspecified,0.01,1.00,,NONE,1,Imported Channel 1,UNSP,other,,527,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,49,1928-07-27,,Yes,KES/KES,USGS,2.11,112,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,112,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,50,1928-08-30,,Yes,ARN/ARN,USGS,1.24,25.0,Unspecified,0.00,0.30,,NONE,1,Imported Channel 1,UNSP,other,,25.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,43,1928-12-09,,Yes,ACS/ACS,USGS,1.96,128,Unspecified,0.00,0.60,,NONE,1,Imported Channel 1,UNSP,other,,128,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,44,1928-12-11,,Yes,ACS/ACS,USGS,1.90,109,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,109,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,45,1928-12-12,,Yes,ACS/ACS,USGS,1.83,98.0,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,98.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,51,1929-02-14,,Yes,ACS/ACS,USGS,1.48,56.0,Unspecified,0.00,0.60,,NONE,1,Imported Channel 1,UNSP,other,,56.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,52,1929-02-15,,Yes,ACS/ACS,USGS,1.44,51.0,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,51.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,53,1929-02-16,,Yes,ACS/ACS,USGS,1.48,53.0,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,53.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,55,1929-04-09,,Yes,ARN/ARN,USGS,2.63,224,Unspecified,-0.02,0.70,,NONE,1,Imported Channel 1,UNSP,other,,224,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,54,1929-04-09,,Yes,ARN/ARN,USGS,2.64,238,Unspecified,-0.01,0.70,,NONE,1,Imported Channel 1,UNSP,other,,238,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,57,1929-05-10,,Yes,ARN/ARN,USGS,5.98,1750,Unspecified,-0.01,0.90,,NONE,1,Imported Channel 1,UNSP,other,,1750,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,56,1929-05-10,,Yes,ARN/ARN,USGS,6.04,1800,Unspecified,-0.07,1.00,,NONE,1,Imported Channel 1,UNSP,other,,1800,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,58,1929-05-22,,Yes,ARN/ARN,USGS,7.15,2690,Unspecified,-0.04,0.90,,NONE,1,Imported Channel 1,UNSP,other,,2690,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,59,1929-05-22,,Yes,ARN/ARN,USGS,7.09,2690,Unspecified,-0.06,0.80,,NONE,1,Imported Channel 1,UNSP,other,,2690,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,61,1929-07-29,,Yes,ACS/ACS,USGS,1.80,84.0,Unspecified,0.00,0.70,,NONE,1,Imported Channel 1,UNSP,other,,84.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,60,1929-07-29,,Yes,ACS/ACS,USGS,1.80,92.0,Unspecified,0.00,0.70,,NONE,1,Imported Channel 1,UNSP,other,,92.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,64,1930-03-13,,Yes,FAJ/FAJ,USGS,2.60,250,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,250,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,65,1930-05-07,,Yes,ACS/ACS,USGS,3.93,645,Unspecified,0.02,0.40,,NONE,1,Imported Channel 1,UNSP,other,,645,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,66,1930-07-10,,Yes,RSL/RSL,USGS,2.78,276,Unspecified,0.00,1.30,,NONE,1,Imported Channel 1,UNSP,other,,276,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,67,1930-09-02,,Yes,RSL/RSL,USGS,1.12,27.0,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,27.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,62,1930-10-05,,Yes,ARN/ARN,USGS,1.04,19.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,19.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,63,1930-12-20,,Yes,ACS/ACS,USGS,1.31,31.0,Unspecified,0.00,0.40,,NONE,1,Imported Channel 1,UNSP,other,,31.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,69,1931-01-17,,Yes,FAJ/FAJ,USGS,1.10,24.0,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,24.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,70,1931-02-26,,Yes,FAJ/FAJ,USGS,1.67,76.0,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,76.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,71,1931-03-18,,Yes,HMI/HMO,USGS,2.34,178,Unspecified,0.07,0.80,,NONE,1,Imported Channel 1,UNSP,other,,178,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,72,1931-06-12,,Yes,HMO/HMO,USGS,2.69,246,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,246,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,73,1931-07-12,,Yes,HMO/HMO,USGS,1.41,49.0,Unspecified,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,49.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11266500,74,1931-09-30,,Yes,FAJ/FAJ,USGS,0.88,12.0,Unspecified,0.00,0.60,,NONE,1,Imported Channel 1,UNSP,other,,12.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
