agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,10260500,1,1929-11-15,,Yes,CAT,USGS,,3.70,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,3.70,4.00,2.00,1.85,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,2,1929-12-04,,Yes,LAN,USGS,0.78,4.40,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,4.40,4.00,2.20,2.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,3,1929-12-12,,Yes,LAN,USGS,0.77,4.60,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,4.60,4.00,2.20,2.09,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,4,1929-12-27,,Yes,LAN,USGS,0.79,4.60,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,4.60,4.00,2.20,2.09,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,5,1929-12-30,,Yes,LAN,USGS,0.79,4.10,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,4.10,4.00,2.20,1.86,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,6,1930-01-06,,Yes,LAN,USGS,0.83,4.70,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,4.70,4.00,2.30,2.04,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,7,1930-01-11,,Yes,LAN,USGS,1.58,28.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,28.0,32.0,19.0,2.15,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,8,1930-01-15,,Yes,LAN,USGS,1.50,23.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,23.0,29.0,9.20,2.50,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,9,1930-01-18,,Yes,LAN,USGS,1.57,27.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,27.0,31.0,13.0,2.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,10,1930-01-20,,Yes,LAN,USGS,1.40,18.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,18.0,21.0,7.90,2.28,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,11,1930-01-22,,Yes,LAN,USGS,1.34,17.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,17.0,18.0,6.40,2.66,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,13,1930-01-29,,Yes,LAN,USGS,1.54,24.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,24.0,29.0,10.0,2.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,14,1930-02-01,,Yes,LAN,USGS,1.40,19.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,19.0,18.0,6.10,3.11,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10260500,17,1930-02-11,,Yes,LAN,USGS,1.51,22.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,22.0,28.5,8.90,2.47,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
