agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,10336676,8,1973-05-17,,Yes,OR,USGS,5.61,224,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,224,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10336676,24,1974-05-07,,Yes,JM,USGS,5.65,224,Good,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,224,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10336676,25,1974-05-28,,Yes,KV,USGS,5.82,310,Fair,-0.01,0.80,,NONE,1,Imported Channel 1,UNSP,other,,310,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10336676,41,1975-05-28,,Yes,KV,USGS,5.68,221,Good,0.01,0.40,,NONE,1,Imported Channel 1,UNSP,other,,221,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10336676,82,1979-05-22,,Yes,GR,USGS,5.61,184,Fair,0.01,0.50,,NONE,1,Imported Channel 1,UNSP,other,,184,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10336676,86,1979-10-22,,Yes,JM,USGS,4.13,3.20,Good,0.00,0.30,DebrisModerate,NONE,1,Imported Channel 1,UNSP,other,,3.20,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10336676,87,1979-12-10,,Yes,GR,USGS,4.24,5.59,Good,0.00,0.40,DebrisLight,NONE,1,Imported Channel 1,UNSP,other,,5.59,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10336676,88,1980-01-12,,Yes,GR,USGS,6.25,319,Fair,-0.08,0.60,,NONE,1,Imported Channel 1,UNSP,other,,319,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10336676,89,1980-01-14,,Yes,JM,USGS,6.26,344,Good,-0.05,0.80,,NONE,1,Imported Channel 1,UNSP,other,,344,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
