agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11159000,1,1939-12-20,,Yes,JAS,USGS,4.26,10.5,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,10.5,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,2,1940-01-02,,Yes,HJS,USGS,4.71,35.6,Unspecified,-0.02,1.80,,NONE,1,Imported Channel 1,UNSP,other,,35.6,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,3,1940-01-04,,Yes,HJS,USGS,4.70,32.2,Unspecified,-0.03,0.60,,NONE,1,Imported Channel 1,UNSP,other,,32.2,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,4,1940-01-04,,Yes,HJS,USGS,5.70,123,Unspecified,0.08,1.00,,NONE,1,Imported Channel 1,UNSP,other,,123,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,5,1940-01-05,,Yes,HJS,USGS,5.03,54.0,Unspecified,-0.06,1.40,,NONE,1,Imported Channel 1,UNSP,other,,54.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,7,1940-01-06,,Yes,HJS,USGS,4.62,30.4,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,30.4,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,6,1940-01-06,,Yes,HJS,USGS,4.64,31.3,Unspecified,-0.02,0.60,,NONE,1,Imported Channel 1,UNSP,other,,31.3,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,8,1940-01-08,,Yes,HJS,USGS,5.54,114,Unspecified,0.37,1.60,,NONE,1,Imported Channel 1,UNSP,other,,114,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,10,1940-01-08,,Yes,HJS,USGS,6.43,192,Unspecified,0.22,1.20,,NONE,1,Imported Channel 1,UNSP,other,,192,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,9,1940-01-08,,Yes,HJS,USGS,6.22,162,Unspecified,0.10,0.90,,NONE,1,Imported Channel 1,UNSP,other,,162,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,11,1940-01-09,,Yes,HJS,USGS,9.92,806,Unspecified,0.56,2.30,,NONE,1,Imported Channel 1,UNSP,other,,806,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,12,1940-01-09,,Yes,HJS,USGS,12.26,1560,Unspecified,0.50,2.00,,NONE,1,Imported Channel 1,UNSP,other,,1560,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,13,1940-01-10,,Yes,HJS,USGS,10.16,1060,Unspecified,-0.20,0.80,,NONE,1,Imported Channel 1,UNSP,other,,1060,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,14,1940-01-11,,Yes,HJS,USGS,17.09,3720,Unspecified,0.84,2.30,,NONE,1,Imported Channel 1,UNSP,other,,3720,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,16,1940-01-19,,Yes,HJS,USGS,3.85,113,Unspecified,-0.02,0.60,,NONE,1,Imported Channel 1,UNSP,other,,113,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,16A,1940-01-20,,Yes,CCC,USGS,3.59,98.0,Unspecified,-0.02,1.00,,NONE,1,Imported Channel 1,UNSP,other,,98.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,17,1940-01-25,,Yes,HJS,USGS,3.00,60.0,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,60.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,17A,1940-01-26,,Yes,AAA,USGS,11.33,1500,Unspecified,0.75,2.00,,NONE,1,Imported Channel 1,UNSP,other,,1500,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11159000,17B,1940-01-26,,Yes,AAA,USGS,11.90,1700,Unspecified,0.05,1.30,,NONE,1,Imported Channel 1,UNSP,other,,1700,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
