agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11191000,1,1945-04-14,,Yes,MCG/MCG,USGS,6.10,488,Fair,-0.01,2.40,,NONE,1,Imported Channel 1,UNSP,other,,488,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,2,1945-05-04,,Yes,MCG/MCG,USGS,8.70,3870,Fair,-0.07,1.40,,NONE,1,Imported Channel 1,UNSP,other,,3870,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,3,1945-05-25,,Yes,MIL/MCG,USGS,7.58,1870,Good,0.01,1.10,,NONE,1,Imported Channel 1,UNSP,other,,1870,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,4,1945-06-27,,Yes,MCG/MCG,USGS,7.33,1780,Fair,0.11,1.60,,NONE,1,Imported Channel 1,UNSP,other,,1780,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,5,1945-08-24,,Yes,MCG/MCG,USGS,4.18,24.6,Fair,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,24.6,40.0,46.8,0.53,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,6,1945-11-20,,Yes,MCG/MCG,USGS,6.07,549,Good,0.00,1.00,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,549,101,263,2.09,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,7,1946-01-23,,Yes,MCG/MCG,USGS,4.93,137,Good,-0.01,0.90,,NONE,1,Imported Channel 1,WADE,unspe,unkno,137,59.0,94.0,1.46,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,8,1946-03-28,,Yes,MCG/MCG,USGS,5.88,477,Good,0.01,1.00,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,477,103,207,2.30,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,9,1946-04-30,,Yes,USA/USA,USGS,8.04,2350,Unspecified,,,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,2350,122,658,3.57,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,10,1946-05-08,,Yes,MCG/MCG,USGS,8.41,2720,Good,-0.03,1.10,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,2720,125,710,3.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,12,1946-05-10,,Yes,USA/USA,USGS,8.18,2640,Unspecified,,,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,2640,126,687,3.84,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,11,1946-05-10,,Yes,USA/USA,USGS,8.21,2560,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,2560,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11191000,13,1946-05-11,,Yes,USA/USA,USGS,7.97,2310,Unspecified,,,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,2310,125,636,3.63,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
