agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,10343000,1,1968-07-17,,Yes,CVS,USGS,2.43,5.93,Good,0.00,0.30,,NONE,1,Imported Channel 1,UNSP,other,,5.93,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10343000,2,1968-08-20,,Yes,GC,USGS,2.43,3.88,Unspecified,0.00,0.40,,NONE,1,Imported Channel 1,UNSP,other,,3.88,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10343000,3,1968-09-09,,Yes,GC,USGS,2.80,15.6,Good,0.00,0.40,,NONE,1,Imported Channel 1,UNSP,other,,15.6,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10343000,4,1968-10-11,,Yes,LN,USGS,3.52,54.1,Good,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,54.1,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10343000,5,1968-11-22,,Yes,GC,USGS,2.63,10.5,Good,0.00,0.40,,NONE,1,Imported Channel 1,UNSP,other,,10.5,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10343000,6,1968-12-31,,Yes,GC,USGS,2.57,9.85,Good,0.00,0.40,IceShore,NONE,1,Imported Channel 1,UNSP,other,,9.85,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10343000,7,1969-02-04,,Yes,TK,USGS,2.61,9.83,Good,0.00,0.40,,NONE,1,Imported Channel 1,UNSP,other,,9.83,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10343000,8,1969-03-13,,Yes,GC,USGS,2.63,10.8,Good,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,10.8,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10343000,9,1969-04-17,,Yes,TK,USGS,3.42,55.8,Good,0.00,0.30,,NONE,1,Imported Channel 1,UNSP,other,,55.8,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
