agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11169000,6,1930-01-06,,Yes,ARN,USGS,3.58,1360,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,1360,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,1,1930-01-16,,Yes,ARN,USGS,1.16,53.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,53.0,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,2,1930-01-16,,Yes,ARN,USGS,0.74,7.50,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,7.50,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,3,1930-03-04,,Yes,ARN,USGS,1.06,52.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,52.0,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,4,1930-03-05,,Yes,ARN,USGS,6.23,3320,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,3320,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,5,1930-03-05,,Yes,ARN,USGS,5.70,2760,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,2760,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,7,1930-03-07,,Yes,ARN,USGS,2.10,535,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,535,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,8,1930-03-08,,Yes,ARN,USGS,1.73,236,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,236,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,9,1930-03-10,,Yes,ARN,USGS,1.18,60.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,60.0,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,10,1930-03-13,,Yes,ARN,USGS,0.48,0.20,Unspecified,,,,NONE,1,Imported Channel 1,OTHR,other,,0.20,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,11,1930-03-15,,Yes,ARN,USGS,1.25,79.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,79.0,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,14,1931-12-28,,Yes,RCB,USGS,6.08,2340,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,2340,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,13,1931-12-28,,Yes,RCB,USGS,7.10,3060,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,3060,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,15,1931-12-29,,Yes,RCB,USGS,3.41,849,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,849,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,16,1931-12-30,,Yes,RCB,USGS,2.08,320,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,other,,320,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,17,1931-12-31,,Yes,HMO,USGS,2.29,367,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,367,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11169000,18,1932-01-04,,Yes,HMO,USGS,1.16,48.0,Unspecified,,,,NONE,1,Imported Channel 1,WADE,unspe,unkno,48.0,,,0.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
