agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,10308200,1,1960-09-12,,Yes,D C/L S,USGS,0.68,39.0,Good,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,39.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,2,1960-10-13,,Yes,R C/O K,USGS,0.73,44.3,Unspecified,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,44.3,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,3,1960-11-15,,Yes,RC,USGS,0.67,38.8,Good,0.01,0.70,,NONE,1,Imported Channel 1,UNSP,other,,38.8,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,4,1960-12-02,,Yes,R C/O K,USGS,1.00,95.3,Good,-0.01,0.90,,NONE,1,Imported Channel 1,UNSP,other,,95.3,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,5,1960-12-28,,Yes,RC,USGS,0.85,58.0,Good,-0.05,0.80,,NONE,1,Imported Channel 1,UNSP,other,,58.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,6,1961-01-23,,Yes,OK,USGS,0.86,62.2,Good,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,62.2,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,7,1961-02-20,,Yes,RC,USGS,0.89,71.7,Good,0.02,0.80,,NONE,1,Imported Channel 1,UNSP,other,,71.7,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,8,1961-03-20,,Yes,RC,USGS,1.02,98.1,Good,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,98.1,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,9,1961-04-17,,Yes,OK,USGS,1.88,495,Good,-0.01,1.20,,NONE,1,Imported Channel 1,UNSP,other,,495,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,10,1961-04-21,,Yes,RC,USGS,1.54,290,Good,-0.01,1.00,,NONE,1,Imported Channel 1,UNSP,other,,290,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,11,1961-05-22,,Yes,RC,USGS,2.14,682,Good,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,682,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,12,1961-06-19,,Yes,OK,USGS,1.67,372,Good,0.00,1.10,,NONE,1,Imported Channel 1,UNSP,other,,372,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,13,1961-07-17,,Yes,LKN,USGS,0.99,90.7,Good,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,90.7,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,15,1961-09-15,,Yes,LKN/EEM,USGS,0.57,27.3,Good,0.00,0.80,,NONE,1,Imported Channel 1,UNSP,other,,27.3,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,16,1961-10-11,,Yes,LKN/EEM,USGS,0.67,39.0,Excellent,0.00,0.50,,NONE,1,Imported Channel 1,UNSP,other,,39.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,17,1961-11-07,,Yes,EEM,USGS,0.62,31.8,Good,0.00,1.00,,NONE,1,Imported Channel 1,UNSP,other,,31.8,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,10308200,18,1961-12-13,,Yes,EEM,USGS,0.88,45.0,Good,0.03,0.80,,NONE,1,Imported Channel 1,UNSP,other,,45.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
