agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11336600,1,2001-09-17 07:08:00,PST,Yes,???,USGS,8.74,-636,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-636,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,2,2001-09-17 07:16:00,PST,Yes,???,USGS,8.66,-523,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-523,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,3,2001-09-17 07:25:00,PST,Yes,???,USGS,8.61,-350,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-350,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,4,2001-09-17 07:33:00,PST,Yes,???,USGS,8.55,-115,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,-115,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,5,2001-09-17 07:43:00,PST,Yes,???,USGS,8.48,6.00,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,6.00,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,6,2001-09-17 07:50:00,PST,Yes,???,USGS,8.43,66.0,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,66.0,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,7,2001-09-17 07:58:00,PST,Yes,???,USGS,8.38,138,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,138,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,8,2001-09-17 08:05:00,PST,Yes,???,USGS,8.33,286,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,286,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,9,2001-09-17 08:12:00,PST,Yes,???,USGS,8.27,369,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,369,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,10,2001-09-17 08:18:00,PST,Yes,???,USGS,8.22,489,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,489,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,11,2001-09-17 08:25:00,PST,Yes,???,USGS,8.18,405,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,405,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,12,2001-09-17 08:32:00,PST,Yes,???,USGS,8.13,550,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,550,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,13,2001-09-17 08:52:00,PST,Yes,???,USGS,8.01,793,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,793,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,15,2001-09-17 09:05:00,PST,Yes,???,USGS,7.94,825,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,825,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,16,2001-09-17 09:11:00,PST,Yes,???,USGS,7.91,716,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,716,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,17,2001-09-17 09:18:00,PST,Yes,???,USGS,7.86,864,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,864,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,18,2001-09-17 09:27:00,PST,Yes,???,USGS,7.80,1040,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1040,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,19,2001-09-17 09:35:00,PST,Yes,???,USGS,7.74,1050,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1050,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11336600,20,2001-09-17 09:42:00,PST,Yes,???,USGS,7.68,1130,Unspecified,,,,NONE,1,Imported Channel 1,UNSP,QADCP,VADCP,1130,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
