agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,11150500,554,1980-10-22 16:15:00,PDT,Yes,PD,USGS,4.53,30.9,Poor,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,30.9,96.0,29.1,1.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,555,1980-12-22 13:00:00,PST,Yes,WRB/PD,USGS,5.07,207,Fair,0.00,1.00,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,207,160,143,1.45,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,556,1980-12-29 13:32:00,PST,Yes,WRB/PD,USGS,5.11,216,Fair,0.00,1.20,,NONE,1,Imported Channel 1,WADE,unspe,unkno,216,157,155,1.38,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,557,1981-01-22 13:30:00,PST,Yes,WRB,USGS,4.86,172,Poor,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,172,151,118,1.46,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,558,1981-02-12 12:55:00,PST,Yes,WRB,USGS,4.80,200,Fair,0.00,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,200,151,136,1.41,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,559,1981-02-23 13:25:00,PST,Yes,WRB,USGS,4.18,38.2,Poor,0.01,0.70,,NONE,1,Imported Channel 1,WADE,unspe,unkno,38.2,145,46.6,0.82,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,560,1981-03-27 14:15:00,PST,Yes,WRB,USGS,5.23,282,Poor,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,282,143,181,1.56,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,561,1981-05-05 13:50:00,PDT,Yes,WRB,USGS,4.75,182,Unspecified,0.00,0.70,,NONE,1,Imported Channel 1,WADE,unspe,unkno,182,138,119,1.53,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,562,1981-06-12 10:55:00,PDT,Yes,WRB,USGS,5.31,397,Fair,0.01,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,397,166,226,1.76,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,563,1981-07-21 12:50:00,PDT,Yes,WRB,USGS,5.90,685,Fair,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,685,161,314,2.18,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,564,1981-08-10 13:25:00,PDT,Yes,WRB,USGS,5.96,674,Fair,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,674,197,295,2.28,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,565,1981-09-03 15:30:00,PDT,Yes,WRB,USGS,3.57,500,Good,0.00,0.80,,NONE,1,Imported Channel 1,WADE,unspe,unkno,500,166,273,1.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,566,1981-10-06 15:50:00,PDT,Yes,WRB,USGS,5.42,330,Good,0.00,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,330,163,197,1.68,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,568,1981-12-01 14:45:00,PST,Yes,WRB,USGS,4.58,26.6,Fair,0.00,0.60,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,26.6,77.3,30.0,0.89,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,569,1982-01-26 12:50:00,PST,Yes,WRB,USGS,4.75,70.2,Fair,0.00,0.60,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,70.2,89.0,52.4,1.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,570,1982-02-16 14:40:00,PST,Yes,WRB,USGS,4.72,66.3,Good,0.00,0.60,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,66.3,155,60.6,1.09,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,571,1982-03-22 15:00:00,PST,Yes,WRB,USGS,5.39,307,Fair,0.00,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,307,164,181,1.70,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,572,1982-04-13 13:00:00,PST,Yes,WRB,USGS,9.20,4810,Good,-0.28,1.30,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,4810,380,1250,3.84,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,573,1982-04-19 12:30:00,PST,Yes,WRB,USGS,8.37,3380,Fair,-0.07,2.00,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,3380,236,1010,3.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,574,1982-06-07 13:30:00,PDT,Yes,WRB,USGS,5.39,319,Good,0.00,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,319,163,199,1.60,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,575,1982-06-21 13:10:00,PDT,Yes,WRB/WWA,USGS,5.40,342,Good,0.00,0.60,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,342,164,208,1.64,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,576,1982-08-17 12:35:00,PDT,Yes,WWA,USGS,5.92,528,Fair,0.00,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,528,157,257,2.05,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,577,1982-09-30 12:30:00,PDT,Yes,WWA/PD,USGS,5.99,506,Fair,-0.01,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,506,172,269,1.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,578,1982-10-14 11:15:00,PDT,Yes,WWA,USGS,6.20,566,Fair,0.02,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,566,173,267,2.12,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,579,1982-11-18 15:45:00,PST,Yes,CTP,USGS,5.98,490,Fair,0.00,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,490,174,239,2.05,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,580,1982-12-02 13:30:00,PST,Yes,WWA,USGS,8.62,2770,Fair,0.05,1.20,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,2770,292,859,3.22,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,581,1982-12-29 12:15:00,PST,Yes,WWA,USGS,9.57,4000,Fair,0.05,1.50,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,4000,366,1120,3.57,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,582,1983-01-28 14:00:00,PST,Yes,PD,USGS,12.41,13600,Good,-0.15,1.80,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,13600,406,2530,5.38,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,583,1983-02-04 11:00:00,PST,Yes,WWA,USGS,10.06,6960,Fair,-0.04,1.50,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,6960,365,1730,4.02,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,584,1983-02-15 14:45:00,PST,Yes,WWA,USGS,10.30,7560,Fair,0.04,1.40,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,7560,367,1830,4.13,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,585,1983-03-02 15:00:00,PST,Yes,PD,USGS,14.17,23800,Fair,0.20,1.20,Clear,NONE,1,Imported Channel 1,CRAN,unspe,unkno,23800,685,3960,6.00,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,586,1983-04-19 11:15:00,PST,Yes,PD,USGS,5.06,564,Fair,0.01,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,564,170,329,1.71,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,587,1983-05-23 12:00:00,PDT,Yes,WWA,USGS,6.90,1740,Fair,0.00,1.00,,NONE,1,Imported Channel 1,CWAY,unspe,unkno,1740,338,705,2.47,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,588,1983-07-11 13:30:00,PDT,Yes,PD,USGS,5.79,659,Fair,0.00,1.00,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,659,157,319,2.07,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,589,1983-08-10 12:30:00,PDT,Yes,PD,USGS,5.70,606,Good,0.00,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,606,162,299,2.03,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,590,1983-09-21 15:45:00,PDT,Yes,WWA,USGS,5.77,689,Fair,-0.03,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,689,214,324,2.13,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,591,1983-09-30 11:30:00,PDT,Yes,PD,USGS,5.62,558,Good,0.00,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,558,206,286,1.95,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,592,1983-10-11 13:55:00,PDT,Yes,PD,USGS,4.45,68.6,Fair,0.00,0.50,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,68.6,76.0,53.9,1.27,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,593,1983-11-10 10:50:00,PST,Yes,CTP,USGS,4.40,68.2,Fair,0.00,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,68.2,177,64.4,1.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,594,1983-12-08 14:10:00,PST,Yes,CTP,USGS,4.71,132,Fair,0.00,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,132,173,104,1.27,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,595,1984-01-06 12:30:00,PST,Yes,LFT,USGS,8.03,3420,Good,-0.02,1.20,Clear,NONE,1,Imported Channel 1,CWAY,unspe,unkno,3420,348,1060,3.23,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,596,1984-02-16 12:10:00,PST,Yes,GML,USGS,5.17,473,Fair,-0.02,1.00,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,473,208,251,1.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,597,1984-03-20 11:35:00,PST,Yes,LFT,USGS,4.27,81.7,Good,0.00,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,81.7,122,62.9,1.30,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,598,1984-05-17 12:25:00,PDT,Yes,LFT,USGS,4.86,255,Fair,0.00,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,255,183,157,1.62,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,599,1984-06-15 11:30:00,PDT,Yes,GML,USGS,5.27,473,Fair,0.00,0.80,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,473,167,240,1.97,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,600,1984-08-08 10:30:00,PDT,Yes,DBD,USGS,5.42,488,Good,0.00,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,488,167,234,2.09,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,601,1984-09-07 14:15:00,PDT,Yes,WWA,USGS,5.23,386,Fair,0.01,0.50,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,386,204,217,1.78,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,636,1987-08-18 12:45:00,PDT,Yes,WWA,USGS,5.22,552,Fair,0.00,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,552,192,251,2.21,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,637,1987-10-05 12:09:00,PDT,Yes,WJH,USGS,4.99,380,Fair,0.00,0.90,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,380,198,202,1.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,638,1987-12-06 10:30:00,PST,Yes,CTP,USGS,4.14,91.7,Fair,0.00,0.80,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,91.7,84.0,63.5,1.44,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,639,1987-12-09 14:45:00,PST,Yes,WWA,USGS,4.26,129,Fair,-0.20,0.70,Clear,NONE,1,Imported Channel 1,WADE,unspe,unkno,129,107,79.5,1.62,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,11150500,640,1988-01-13 11:30:00,PST,Yes,WWA,USGS,3.99,57.1,Fair,0.00,0.70,DebrisLight,NONE,1,Imported Channel 1,WADE,unspe,unkno,57.1,122,42.0,1.36,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
